나이,지역,직업경력,경력년수,참여형식,플랫폼 실적,마케터 파워지수,등급,age,career,plat,region,parti
50대,울산,"플라스틱,육류,의료",5~6년,부업,R2,38.5,A등급,52,5,95,6,6.0
50대,인천,"도매,플라스틱,화물",11~12년,부업,R2,38.5,A등급,55,11,59,6,6.0
50대,광주,"전기,육류",17~18년,부업,R2,38.5,A등급,50,17,97,6,6.0
50대,전남,"자동차,서비스업,건설업",9~10년,부업,R2,38.5,A등급,56,9,67,6,6.0
50대,경북,"금속,플라스틱,건설업",19년 이상,부업,R2,38.5,A등급,50,24,57,6,6.0
50대,대구,"자동차,화물,소프트웨어",5~6년,부업,R2,38.5,A등급,56,5,60,6,6.0
50대,강원,"서비스업,건물",9~10년,부업,R2,38.5,A등급,54,9,99,6,6.0
50대,전남,"기타,건설업,소프트웨어",7~8년,부업,R2,38.5,A등급,52,7,71,6,6.0
50대,충북,"건물,금속,육류",17~18년,부업,R2,38.5,A등급,57,17,79,6,6.0
50대,대구,"운송업,플라스틱,서비스업",7~8년,부업,R2,38.5,A등급,55,7,95,6,6.0
50대,전남,"도매,자동차,육류",5~6년,부업,R2,38.5,A등급,55,5,92,6,6.0
50대,경남,"전기,제품,개발,가공",3~4년,부업,R2,38.5,A등급,56,3,67,6,6.0
50대,경남,"플라스틱,서비스업,소프트웨어",3~4년,부업,R2,38.5,A등급,57,3,55,6,6.0
50대,전북,"통신,기타,화물",15~16년,부업,R2,38.5,A등급,54,15,69,6,6.0
50대,광주,"도매,제품,개발,건설업",19년 이상,부업,R2,38.5,A등급,57,24,56,6,6.0
50대,강원,"제품,개발,기타,제조업",3~4년,부업,R2,38.5,A등급,55,3,89,6,6.0
50대,울산,"플라스틱,서비스업",7~8년,부업,R2,38.5,A등급,55,7,83,6,6.0
50대,경북,"건물,서비스업,건설업",5~6년,부업,R2,38.5,A등급,54,5,96,6,6.0
50대,대전,"운송업,통신,건설업",5~6년,부업,R2,38.5,A등급,50,5,70,6,6.0
50대,강원,"운송업,기타,제조업",5~6년,부업,R2,38.5,A등급,54,5,68,6,6.0
50대,전북,"운송업,제품,개발,제조업",3~4년,부업,R2,38.5,A등급,56,3,74,6,6.0
50대,경북,"금속,기타",9~10년,부업,R2,38.5,A등급,54,9,72,6,6.0
50대,경북,"도매,플라스틱,화물",17~18년,부업,R2,38.5,A등급,57,17,81,6,6.0
50대,충남,"자동차,기계",7~8년,부업,R2,38.5,A등급,52,7,73,6,6.0
50대,강원,"자동차,기계,건물",17~18년,부업,R2,38.5,A등급,53,17,91,6,6.0
50대,광주,"도매,운송업,전기",1~2년,부업,R2,38.5,A등급,57,1,76,6,6.0
50대,인천,"금속,화물,소프트웨어",7~8년,부업,R2,38.5,A등급,54,7,95,6,6.0
50대,전남,"운송업,금속,통신",15~16년,부업,R2,38.5,A등급,53,15,55,6,6.0
50대,인천,"소프트웨어,운송업,가공",9~10년,부업,R2,38.5,A등급,50,9,51,6,6.0
50대,강원,"통신,육류",9~10년,부업,R2,38.5,A등급,53,9,55,6,6.0
50대,충남,"금속,제품,개발,서비스업",7~8년,부업,R2,38.5,A등급,52,7,92,6,6.0
50대,광주,"전기,통신,화물",3~4년,부업,R2,38.5,A등급,55,3,72,6,6.0
50대,광주,"금속,건설업,소프트웨어",9~10년,부업,R2,38.5,A등급,56,9,81,6,6.0
50대,강원,"건물,기계,소프트웨어",19년 이상,부업,R2,38.5,A등급,50,22,54,6,6.0
50대,충북,"금속,제품,개발,플라스틱",19년 이상,부업,R2,38.5,A등급,54,22,92,6,6.0
50대,경북,"건물,기계,가공",13~14년,부업,R2,38.5,A등급,57,13,94,6,6.0
50대,대구,"운송업,기타,자동차",11~12년,부업,R2,38.5,A등급,50,11,82,6,6.0
50대,대전,"전기,가공",3~4년,부업,R2,38.5,A등급,57,3,73,6,6.0
50대,전남,"운송업,통신",1~2년,부업,R2,38.5,A등급,53,1,84,6,6.0
50대,경북,"자동차,기타,건설업",5~6년,부업,R2,38.5,A등급,50,5,85,6,6.0
50대,강원,"통신,제품,개발,의료",13~14년,부업,R2,38.5,A등급,53,13,67,6,6.0
50대,전북,"운송업,제품,개발,의료",3~4년,부업,R2,38.5,A등급,57,3,96,6,6.0
50대,경북,"전기,건설업,가공",15~16년,부업,R2,38.5,A등급,58,15,72,6,6.0
50대,대전,"기타,건물,가공",3~4년,부업,R2,38.5,A등급,56,3,68,6,6.0
50대,경남,"금속,제품,개발,화물",5~6년,부업,R2,38.5,A등급,58,5,88,6,6.0
50대,부산,"통신,화물",9~10년,부업,R2,38.5,A등급,56,9,81,6,6.0
50대,울산,"전기,자동차,의료",1~2년,부업,R2,38.5,A등급,58,1,82,6,6.0
50대,인천,"통신,화물,기계",15~16년,부업,R2,38.5,A등급,55,15,53,6,6.0
50대,대전,"제조업,육류,소프트웨어",1~2년,부업,R2,38.5,A등급,53,1,70,6,6.0
50대,인천,"가공,건설업,의료",3~4년,부업,R2,38.5,A등급,55,3,53,6,6.0
50대,전북,"도매,운송업,소프트웨어",17~18년,부업,R2,38.5,A등급,57,17,74,6,6.0
50대,경북,"기타,서비스업,건물",9~10년,부업,R2,38.5,A등급,58,9,61,6,6.0
50대,대전,"도매,제품,개발,건물",13~14년,부업,R2,38.5,A등급,50,13,98,6,6.0
50대,경북,"자동차,육류",17~18년,부업,R2,38.5,A등급,58,17,82,6,6.0
50대,대전,"도매,금속,건설업",9~10년,부업,R2,38.5,A등급,50,9,81,6,6.0
50대,충남,"도매,제품,개발,육류",15~16년,부업,R2,38.5,A등급,53,15,57,6,6.0
50대,인천,"운송업,통신,서비스업",11~12년,부업,R2,38.5,A등급,58,11,83,6,6.0
50대,경북,"자동차,플라스틱,건물",15~16년,부업,R2,38.5,A등급,52,15,89,6,6.0
50대,경북,"자동차,기타,기계",3~4년,부업,R2,38.5,A등급,57,3,96,6,6.0
50대,충남,"금속,건설업",9~10년,부업,R2,38.5,A등급,51,9,76,6,6.0
50대,충북,"도매,의료",3~4년,부업,R2,38.5,A등급,57,3,60,6,6.0
60대,경기,"제조업,기계,소프트웨어",13~14년,부업,R1,38.0,A등급,61,13,20,14,6.0
60대,경기,"도매,금속,전기",3~4년,부업,R1,38.0,A등급,63,3,26,14,6.0
60대,경기,"통신,화물,소프트웨어",15~16년,부업,R1,38.0,A등급,68,15,25,14,6.0
60대,경기,"운송업,기타,의료",15~16년,부업,R1,38.0,A등급,68,15,28,14,6.0
60대,경기,"운송업,자동차,건물",1~2년,부업,R1,38.0,A등급,61,1,31,14,6.0
60대,경기,"전기,육류,가공",17~18년,부업,R1,38.0,A등급,66,17,22,14,6.0
60대,경기,"운송업,기계,소프트웨어",3~4년,부업,R1,38.0,A등급,66,3,40,14,6.0
60대,경기,"운송업,자동차,건물",13~14년,부업,R1,38.0,A등급,68,13,2,14,6.0
60대,경기,"도매,제조업,육류",19년 이상,부업,R1,38.0,A등급,64,29,11,14,6.0
20대,대구,"건물,건설업,소프트웨어",17~18년,전업,R1,37.5,A등급,26,17,38,6,12.0
20대,충남,"도매,플라스틱,건설업",3~4년,부업,R3,37.5,A등급,26,3,168,6,6.0
20대,경남,"기계,제조업,육류",1~2년,부업,R3,37.5,A등급,21,1,350,6,6.0
20대,부산,"통신,제품,개발,가공",17~18년,전업,R1,37.5,A등급,26,17,38,6,12.0
20대,전남,"통신,제조업",11~12년,부업,R3,37.5,A등급,23,11,120,6,6.0
20대,인천,"전기,화물",1~2년,부업,R3,37.5,A등급,22,1,157,6,6.0
20대,대전,"전기,기계,육류",17~18년,전업,R1,37.5,A등급,20,17,27,6,12.0
20대,인천,"전기,의료",5~6년,전업,R1,37.5,A등급,24,5,44,6,12.0
20대,충남,"서비스업,육류,가공",9~10년,부업,R3,37.5,A등급,27,9,125,6,6.0
20대,경남,"운송업,제조업,건물",1~2년,전업,R1,37.5,A등급,26,1,13,6,12.0
20대,경남,"전기,금속",1~2년,부업,R3,37.5,A등급,27,1,256,6,6.0
20대,강원,"금속,서비스업,건설업",15~16년,전업,R1,37.5,A등급,23,15,41,6,12.0
20대,울산,"전기,통신,플라스틱",7~8년,전업,R1,37.5,A등급,20,7,45,6,12.0
20대,전북,"제품,개발,서비스업,건설업",3~4년,전업,R1,37.5,A등급,22,3,2,6,12.0
20대,인천,"서비스업,육류",15~16년,전업,R1,37.5,A등급,23,15,30,6,12.0
20대,경북,"도매,통신,제품,개발",9~10년,전업,R1,37.5,A등급,27,9,1,6,12.0
20대,충남,"플라스틱,제품,개발,가공",5~6년,전업,R1,37.5,A등급,27,5,13,6,12.0
20대,인천,"운송업,통신,금속",9~10년,부업,R3,37.5,A등급,28,9,352,6,6.0
20대,충남,"제품,개발,제조업,화물",7~8년,전업,R1,37.5,A등급,28,7,2,6,12.0
20대,전북,"서비스업,가공",13~14년,부업,R3,37.5,A등급,27,13,335,6,6.0
20대,인천,"제품,개발,육류,소프트웨어",17~18년,전업,R1,37.5,A등급,26,17,32,6,12.0
20대,울산,"운송업,기타,소프트웨어",5~6년,전업,R1,37.5,A등급,22,5,22,6,12.0
20대,광주,"전기,기타,건설업",7~8년,전업,R1,37.5,A등급,22,7,2,6,12.0
20대,충남,"건설업,기타,건물",1~2년,전업,R1,37.5,A등급,27,1,17,6,12.0
20대,충남,"제품,개발,건설업,가공",13~14년,부업,R3,37.5,A등급,25,13,225,6,6.0
20대,전북,"기타,건물,의료",5~6년,전업,R1,37.5,A등급,23,5,4,6,12.0
20대,충북,"도매,운송업,건물",17~18년,전업,R1,37.5,A등급,25,17,41,6,12.0
20대,부산,"자동차,서비스업,건설업",17~18년,전업,R1,37.5,A등급,25,17,36,6,12.0
20대,부산,"건설업,건물",13~14년,부업,R3,37.5,A등급,21,13,444,6,6.0
20대,전남,"도매,제조업,소프트웨어",9~10년,전업,R1,37.5,A등급,24,9,12,6,12.0
20대,충남,"의료,자동차,소프트웨어",9~10년,전업,R1,37.5,A등급,24,9,33,6,12.0
20대,부산,"통신,기타,화물",17~18년,부업,R3,37.5,A등급,26,17,274,6,6.0
20대,경남,"통신,기타,금속",17~18년,전업,R1,37.5,A등급,21,17,24,6,12.0
20대,울산,"자동차,건설업,소프트웨어",13~14년,부업,R3,37.5,A등급,27,13,181,6,6.0
20대,충북,"운송업,제조업,건물",9~10년,전업,R1,37.5,A등급,20,9,25,6,12.0
20대,대전,"제품,개발,건물,소프트웨어",17~18년,부업,R3,37.5,A등급,21,17,477,6,6.0
20대,강원,"통신,건설업,가공",13~14년,전업,R1,37.5,A등급,24,13,20,6,12.0
20대,강원,"기계,화물,건설업",5~6년,부업,R3,37.5,A등급,26,5,363,6,6.0
20대,인천,"전기,자동차,통신",17~18년,부업,R3,37.5,A등급,24,17,168,6,6.0
20대,대전,"도매,자동차,의료",19년 이상,부업,R3,37.5,A등급,28,29,236,6,6.0
20대,대전,"도매,운송업",9~10년,부업,R3,37.5,A등급,28,9,139,6,6.0
20대,전남,"플라스틱,육류,가공",15~16년,전업,R1,37.5,A등급,28,15,36,6,12.0
20대,광주,"소프트웨어,육류,가공",13~14년,전업,R1,37.5,A등급,22,13,21,6,12.0
20대,경북,"플라스틱,화물,건설업",19년 이상,전업,R1,37.5,A등급,21,25,20,6,12.0
20대,대구,"육류,건설업,의료",5~6년,부업,R3,37.5,A등급,23,5,237,6,6.0
20대,경북,"기계,의료",9~10년,전업,R1,37.5,A등급,26,9,2,6,12.0
20대,경남,"육류,서비스업,건물",7~8년,전업,R1,37.5,A등급,20,7,14,6,12.0
20대,충남,"육류,의료",1~2년,부업,R3,37.5,A등급,23,1,165,6,6.0
20대,부산,"서비스업,소프트웨어",3~4년,전업,R1,37.5,A등급,26,3,35,6,12.0
20대,충남,"운송업,자동차,의료",5~6년,전업,R1,37.5,A등급,22,5,5,6,12.0
20대,인천,"운송업,플라스틱,자동차",17~18년,부업,R3,37.5,A등급,20,17,180,6,6.0
20대,경북,"자동차,육류,가공",9~10년,부업,R3,37.5,A등급,28,9,343,6,6.0
20대,부산,"도매,금속,제조업",15~16년,부업,R3,37.5,A등급,27,15,144,6,6.0
20대,전북,"전기,제품,개발,서비스업",5~6년,부업,R3,37.5,A등급,20,5,367,6,6.0
20대,전남,"자동차,기계,의료",17~18년,부업,R3,37.5,A등급,24,17,482,6,6.0
20대,경남,"자동차,통신,화물",3~4년,전업,R1,37.5,A등급,28,3,19,6,12.0
20대,인천,"자동차,서비스업,육류",13~14년,전업,R1,37.5,A등급,23,13,8,6,12.0
20대,인천,"통신,화물,의료",17~18년,부업,R3,37.5,A등급,20,17,400,6,6.0
20대,경북,"도매,자동차,플라스틱",17~18년,전업,R1,37.5,A등급,26,17,23,6,12.0
20대,충북,"금속,기계,가공",13~14년,부업,R3,37.5,A등급,25,13,265,6,6.0
20대,부산,"전기,통신,건설업",7~8년,부업,R3,37.5,A등급,28,7,388,6,6.0
20대,전남,"금속,제조업,서비스업",17~18년,전업,R1,37.5,A등급,24,17,7,6,12.0
20대,강원,"건설업,자동차,건물",11~12년,부업,R3,37.5,A등급,27,11,369,6,6.0
20대,전남,"도매,소프트웨어",11~12년,부업,R3,37.5,A등급,26,11,217,6,6.0
20대,대전,"자동차,가공",17~18년,부업,R3,37.5,A등급,22,17,293,6,6.0
20대,인천,"통신,서비스업,소프트웨어",9~10년,부업,R3,37.5,A등급,25,9,193,6,6.0
20대,전남,"운송업,기타,화물",13~14년,부업,R3,37.5,A등급,24,13,282,6,6.0
20대,대구,"제품,개발,서비스업",5~6년,전업,R1,37.5,A등급,27,5,28,6,12.0
20대,전남,"화물,의료",1~2년,전업,R1,37.5,A등급,21,1,10,6,12.0
20대,울산,"운송업,기타,제조업",5~6년,전업,R1,37.5,A등급,27,5,40,6,12.0
20대,대전,"도매,금속,플라스틱",1~2년,전업,R1,37.5,A등급,25,1,27,6,12.0
20대,인천,"운송업,육류,기계",13~14년,전업,R1,37.5,A등급,20,13,49,6,12.0
20대,충북,"통신,플라스틱",13~14년,부업,R3,37.5,A등급,25,13,148,6,6.0
20대,인천,"건물,플라스틱,육류",11~12년,부업,R3,37.5,A등급,23,11,447,6,6.0
20대,충남,"육류,건설업,가공",5~6년,부업,R3,37.5,A등급,28,5,247,6,6.0
20대,대구,"플라스틱,건물",17~18년,부업,R3,37.5,A등급,22,17,328,6,6.0
20대,광주,"자동차,건물,의료",15~16년,전업,R1,37.5,A등급,28,15,10,6,12.0
20대,광주,"건물,기계,소프트웨어",9~10년,전업,R1,37.5,A등급,27,9,21,6,12.0
20대,충남,"도매,화물,건설업",19년 이상,전업,R1,37.5,A등급,20,29,30,6,12.0
20대,전남,"플라스틱,기타,육류",11~12년,전업,R1,37.5,A등급,28,11,20,6,12.0
20대,부산,"도매,기계,의료",1~2년,부업,R3,37.5,A등급,28,1,394,6,6.0
20대,강원,"통신,기타,기계",7~8년,부업,R3,37.5,A등급,21,7,192,6,6.0
20대,대구,"금속,육류,건물",5~6년,부업,R3,37.5,A등급,27,5,166,6,6.0
20대,울산,"통신,서비스업,가공",13~14년,부업,R3,37.5,A등급,22,13,463,6,6.0
20대,대구,"자동차,화물,건물",1~2년,부업,R3,37.5,A등급,24,1,251,6,6.0
20대,대구,"자동차,금속,통신",1~2년,부업,R3,37.5,A등급,22,1,309,6,6.0
20대,광주,"운송업,제조업,의료",13~14년,부업,R3,37.5,A등급,27,13,295,6,6.0
20대,울산,"제품,개발,제조업,건물",5~6년,부업,R3,37.5,A등급,23,5,474,6,6.0
20대,대구,"전기,운송업,화물",7~8년,부업,R3,37.5,A등급,25,7,180,6,6.0
20대,전북,"기타,제조업,제품,개발",9~10년,전업,R1,37.5,A등급,23,9,28,6,12.0
20대,경남,"제품,개발,가공",19년 이상,부업,R3,37.5,A등급,28,19,438,6,6.0
20대,부산,"자동차,육류,가공",11~12년,전업,R1,37.5,A등급,28,11,1,6,12.0
20대,충남,"기타,육류,소프트웨어",7~8년,전업,R1,37.5,A등급,28,7,24,6,12.0
20대,인천,"금속,화물,기계",15~16년,전업,R1,37.5,A등급,27,15,34,6,12.0
20대,경남,"기타,제조업,건물",15~16년,부업,R3,37.5,A등급,27,15,101,6,6.0
20대,전북,"도매,기계,건물",3~4년,전업,R1,37.5,A등급,21,3,31,6,12.0
20대,경남,"전기,기타,플라스틱",13~14년,부업,R3,37.5,A등급,20,13,429,6,6.0
20대,부산,"육류,화물,건설업",1~2년,부업,R3,37.5,A등급,27,1,446,6,6.0
20대,울산,"건물,기계,가공",1~2년,전업,R1,37.5,A등급,22,1,42,6,12.0
20대,울산,"화물,건물,의료",15~16년,부업,R3,37.5,A등급,20,15,414,6,6.0
20대,대구,"통신,기타,플라스틱",5~6년,전업,R1,37.5,A등급,20,5,13,6,12.0
20대,부산,"기계,건물,소프트웨어",17~18년,전업,R1,37.5,A등급,21,17,40,6,12.0
20대,충북,"가공,육류,의료",9~10년,부업,R3,37.5,A등급,26,9,211,6,6.0
20대,울산,"제품,개발,서비스업,건설업",3~4년,부업,R3,37.5,A등급,20,3,121,6,6.0
20대,경북,"플라스틱,서비스업",19년 이상,전업,R1,37.5,A등급,26,20,19,6,12.0
20대,대구,"자동차,육류",3~4년,부업,R3,37.5,A등급,23,3,444,6,6.0
20대,대구,"운송업,건설업",19년 이상,부업,R3,37.5,A등급,27,19,155,6,6.0
20대,광주,"자동차,플라스틱,육류",19년 이상,전업,R1,37.5,A등급,21,29,26,6,12.0
20대,전남,"자동차,제조업,서비스업",7~8년,부업,R3,37.5,A등급,28,7,400,6,6.0
20대,인천,"통신,육류,소프트웨어",13~14년,전업,R1,37.5,A등급,28,13,19,6,12.0
20대,울산,"전기,제품,개발,육류",7~8년,전업,R1,37.5,A등급,26,7,33,6,12.0
20대,울산,"운송업,제품,개발,화물",13~14년,부업,R3,37.5,A등급,27,13,414,6,6.0
20대,인천,"제조업,육류,가공",13~14년,전업,R1,37.5,A등급,28,13,24,6,12.0
20대,대구,"플라스틱,의료",19년 이상,부업,R3,37.5,A등급,20,29,307,6,6.0
20대,대구,"의료,화물,가공",3~4년,부업,R3,37.5,A등급,20,3,167,6,6.0
20대,대구,"서비스업,건설업,가공",9~10년,전업,R1,37.5,A등급,25,9,10,6,12.0
20대,전북,"제조업,건물,화물",11~12년,부업,R3,37.5,A등급,23,11,203,6,6.0
20대,광주,"운송업,서비스업,기계",11~12년,전업,R1,37.5,A등급,23,11,13,6,12.0
20대,경남,"금속,제품,개발,가공",9~10년,부업,R3,37.5,A등급,20,9,202,6,6.0
20대,광주,"도매,자동차,육류",9~10년,부업,R3,37.5,A등급,25,9,360,6,6.0
20대,부산,"도매,제품,개발,제조업",17~18년,부업,R3,37.5,A등급,23,17,249,6,6.0
20대,대전,"금속,기타,통신",13~14년,부업,R3,37.5,A등급,23,13,349,6,6.0
20대,전북,"전기,건물,소프트웨어",15~16년,전업,R1,37.5,A등급,20,15,36,6,12.0
20대,전북,"운송업,기계,가공",13~14년,전업,R1,37.5,A등급,23,13,24,6,12.0
20대,전북,"의료,운송업,가공",17~18년,부업,R3,37.5,A등급,22,17,473,6,6.0
20대,강원,"금속,플라스틱,기계",7~8년,전업,R1,37.5,A등급,28,7,15,6,12.0
20대,경남,"서비스업,육류,소프트웨어",9~10년,전업,R1,37.5,A등급,24,9,27,6,12.0
20대,인천,"기계,육류,건물",11~12년,전업,R1,37.5,A등급,22,11,14,6,12.0
20대,대전,"전기,통신,도매",17~18년,전업,R1,37.5,A등급,27,17,3,6,12.0
20대,대구,"자동차,통신,육류",3~4년,부업,R3,37.5,A등급,23,3,320,6,6.0
20대,인천,"제조업,건물,화물",1~2년,전업,R1,37.5,A등급,21,1,28,6,12.0
20대,부산,"금속,기계,소프트웨어",5~6년,전업,R1,37.5,A등급,24,5,33,6,12.0
20대,전북,"운송업,육류",11~12년,전업,R1,37.5,A등급,21,11,35,6,12.0
20대,경북,"기계,소프트웨어",7~8년,부업,R3,37.5,A등급,22,7,227,6,6.0
20대,대전,"기타,육류,가공",13~14년,부업,R3,37.5,A등급,21,13,421,6,6.0
20대,강원,"금속,서비스업,화물",17~18년,전업,R1,37.5,A등급,27,17,42,6,12.0
20대,인천,"금속,제품,개발",5~6년,전업,R1,37.5,A등급,26,5,8,6,12.0
20대,대구,"운송업,자동차,서비스업",9~10년,부업,R3,37.5,A등급,21,9,254,6,6.0
20대,경남,"제조업,서비스업,육류",7~8년,전업,R1,37.5,A등급,24,7,45,6,12.0
20대,전남,"금속,기계,건설업",7~8년,부업,R3,37.5,A등급,21,7,355,6,6.0
20대,울산,"전기,통신,기계",1~2년,부업,R3,37.5,A등급,25,1,105,6,6.0
20대,충북,"화물,건설업,소프트웨어",15~16년,부업,R3,37.5,A등급,24,15,303,6,6.0
20대,광주,"기계,건물,의료",5~6년,전업,R1,37.5,A등급,27,5,21,6,12.0
20대,전북,"금속,기타,육류",19년 이상,전업,R1,37.5,A등급,25,28,13,6,12.0
20대,전북,"건설업,제조업,기계",11~12년,전업,R1,37.5,A등급,27,11,13,6,12.0
20대,울산,"전기,제조업,육류",19년 이상,부업,R3,37.5,A등급,22,22,375,6,6.0
20대,인천,"통신,서비스업,건설업",3~4년,전업,R1,37.5,A등급,22,3,10,6,12.0
20대,광주,"기계,건설업",7~8년,전업,R1,37.5,A등급,21,7,5,6,12.0
20대,경북,"통신,플라스틱,제조업",11~12년,부업,R3,37.5,A등급,27,11,172,6,6.0
20대,충북,"건물,기계,육류",9~10년,전업,R1,37.5,A등급,23,9,39,6,12.0
20대,울산,"금속,자동차",1~2년,부업,R3,37.5,A등급,26,1,205,6,6.0
20대,전북,"제조업,건물,소프트웨어",17~18년,전업,R1,37.5,A등급,22,17,10,6,12.0
20대,인천,"운송업,금속,건설업",19년 이상,부업,R3,37.5,A등급,21,21,489,6,6.0
20대,대전,"금속,자동차",3~4년,부업,R3,37.5,A등급,24,3,129,6,6.0
20대,전남,"금속,서비스업,건물",5~6년,전업,R1,37.5,A등급,22,5,34,6,12.0
20대,부산,"기타,서비스업,기계",13~14년,전업,R1,37.5,A등급,21,13,9,6,12.0
20대,경북,"금속,제품,개발,소프트웨어",1~2년,부업,R3,37.5,A등급,22,1,479,6,6.0
20대,강원,"육류,기계,의료",9~10년,부업,R3,37.5,A등급,26,9,469,6,6.0
